conv_id,turn_id,text
A1WSMLX2X63HVS_A2ZAOZ76E5EGZV_Blue_whale,17,"Question 1: how long does it take for a blue whale to give birth
Answer 1: Gestation lasts 10–11 months.
Topic: Blue whale (Reproduction and birth.)

Question 2: Where are these type of whales mostly found?
Answer 2: Monterey Bay, San Diego, Baja California Sur, Mexico; Gulf of St. Lawrence to name some.
Topic: Blue whale (Locations and dates.)

Question 3: Where is this bay located?
Answer 3: On the coast of the U.S. state of California.
Topic: Monterey Bay (Introduction)

Question 4: Can you name some rivers or lakes found here?
Answer 4: Sacramento River, San Joaquin River, Pit River, Feather River and Tuolumne River.
Topic: California (Rivers.)

Question 5: Are there any protected areas here?
Answer 5: Yes, Soquel Canyon State Marine Conservation Area, Portuguese Ledge State Marine Conservation Area, Pacific Grove Marine Gardens State Marine Conservation Area, etc.
Topic: Monterey Bay (Marine protected areas.)

Question 6: How long can the former whale live for?
Answer 6: 73 years
Topic: Blue whale (Life span.)

Question 7: Do these whales migrate?
Answer 7: They are not as specific in their movement patterns, and there is substantial evidence of alternative strategies, such as year-round residency, partial or differential migration, and anomalous habits such as feeding on breeding grounds.
Topic: Blue whale (Migration.)

Question 8: What is the diet like of these whales?
Answer 8: Its diet consists almost exclusively of euphausiids (krill) except off Sri Lanka.
Topic: Blue whale (Diet and feeding.)

Question 9: What is krill?
Answer 9: Small crustaceans of the order Euphausiacea.
Topic: Krill (Introduction)

"
3YLTXLH3DFCPBTDQ2Z20LXLVXGQPHM_3MA5N0ATTCH6XSBZK6JSQJ9JIUXWKS,27,"Question 1: who is the actor that plays the resident
Answer 1: UNANSWERABLE
Topic: 

Question 2: Who created this TV series?
Answer 2: Amy Holden Jones, Hayley Schore, and Roshan Sethi
Topic: The Resident (TV series) (Introduction)

Question 3: When was it first released on television?
Answer 3: January 21, 2018
Topic: The Resident (TV series) (Introduction)

Question 4: What is the storyline of it?
Answer 4: It focuses on the lives and duties of staff members at Chastain Park Memorial Hospital, while delving into the bureaucratic practices of the hospital industry
Topic: The Resident (TV series) (Introduction)

Question 5: What are some of the locations where the scenes were filmed?
Answer 5: In and around Atlanta, Georgia
Topic: The Resident (TV series) (Filming.)

Question 6: What are the names of the characters featured in this series?
Answer 6: Devon Pravesh, Randolph Bell, Claire Thorpe are few of them
Topic: The Resident (TV series) (Casting.)

Question 7: What role does the first character portray?    
Answer 7: UNANSWERABLE
Topic: 

Question 8: Which actor plays this first character?
Answer 8: Manish Dayal 
Topic: The Resident (TV series) (Casting.)

Question 9: Where was he born?
Answer 9:  Orangeburg, South Carolina
Topic: Manish Dayal (Early life.)

Question 10: How did he begin his career?
Answer 10: He started his career appearing in national commercials for McDonald's, Windows, Nintendo, and Domino's Pizza
Topic: Manish Dayal (Career.)

Question 11: What other films/TV shows has he appeared in?
Answer 11: Teen series ""90210"" and films ""The Hundred Foot Journey"" and ""Viceroy's House""
Topic: Manish Dayal (Introduction)

Question 12: What was the feedback received from the critics/viewers after watching that TV series discussed earlier?
Answer 12: The series was unpopular with some in the medical profession, with various reviewers calling it grossly unrealistic
Topic: The Resident (TV series) (Critical response.)

Question 13: Which actor plays the second character mentioned earlier in this TV series?
Answer 13: Bruce Greenwood 
Topic: The Resident (TV series) (Casting.)

Question 14: Where was he born?
Answer 14: Noranda, Quebec
Topic: Bruce Greenwood (Early life.)

"
335VBRURDJ6SZW6HV9YXE4O30SQ9EX_36GJS3V78VWFPMFHNGFY31NI9DHGJG,9,"Question 1: who sang someone that i used to know
Answer 1: Kimbra
Topic: Somebody That I Used to Know (Composition and recording.)

Question 2: When was it released?
Answer 2: 5 July, 2011
Topic: Somebody That I Used to Know (Introduction)

Question 3: Is it a part of an album?
Answer 3: Yes, Gotye's third studio album
Topic: Somebody That I Used to Know (Introduction)

Question 4: What is the name of the album?
Answer 4: ""Making Mirrors"" 
Topic: Somebody That I Used to Know (Introduction)

Question 5: What is the concept of the album?
Answer 5: ""It's more about reflection - the look at yourself that a mirror offers and also the way it gives you a different perspective on things around you""
Topic: Making Mirrors (Concept and themes.)

"
33W1NHWFYHR9U66RP2HRQEQXHMITZ0_33W1NHWFYHR9U66RP2HRQEQXHMIZT6,17,"Question 1: what is we are the world by michael jackson about
Answer 1: It is a charity single.
Topic: We Are the World (Introduction)

Question 2: Who recorded it?
Answer 2: Richie, Jackson, Wonder, and Jones
Topic: We Are the World (Recording sessions.)

Question 3: When was it released?
Answer 3: March 7, 1985
Topic: We Are the World (Release.)

Question 4: Who are the composers?
Answer 4: Lionel Richie and Michael Jackson
Topic: We Are the World (Introduction)

Question 5: What was the response received for the song?
Answer 5: It had commercial success but received mixed reviews from journalists, music critics and the public at the time.
Topic: We Are the World (Reception.)

Question 6: What can you tell me about the former writer?
Answer 6: He is an American singer, songwriter, composer, multi-instrumentalist, record producer, actor, and television judge.
Topic: Lionel Richie (Introduction)

Question 7: How is he associated with Breast cancer activism?
Answer 7: He helped raise over $3.1 million for the Breast Cancer Research Foundation.
Topic: Lionel Richie (Breast cancer activism.)

Question 8: What can you tell me about his solo career?
Answer 8: He had a 1982 debut solo album, ""Lionel Richie"" containing three hit singles.
Topic: Lionel Richie (Solo career.)

Question 9: What can you tell me about the second writer's vocal style?
Answer 9: He was known for his vocal range - boy soprano to high tenor, described as feathery-timbred tenor"".
Topic: Michael Jackson (Vocal style.)

"
3WPCIUYH1AE6R51VXKSUZM7UUOCTDA_3DTJ4WT8BDL75NOUZ7SWRSQWFWZZEP,13,"Question 1: where did jason voorhees get the hockey mask
Answer 1: UNANSWERABLE
Topic: 

Question 2: Who is he ?
Answer 2: He is the main character from the ""Friday the 13th"" series.
Topic: Jason Voorhees (Introduction)

Question 3: What are his Characteristics ?
Answer 3: He is the antagonist, stalking and killing the other characters, or acting as a psychological threat to the protagonist, he wears a hockey goalie mask, motivation for killing has been cited as being driven by the immoral actions of his victims and his own rage over having drowned as a child.
Topic: Jason Voorhees (Introduction)

Question 4: Any references in popular culture ?
Answer 4: McFarlane Toys released two toy lines; Sideshow Toys released a polystone statue of Jason; appeared in ""Friday the 13th"", a 1985 Commodore 64 game etc.
Topic: Jason Voorhees (In popular culture.)

Question 5: What is the above movie about ?
Answer 5: UNANSWERABLE
Topic: 

Question 6: What are some of the films in which the above character has been in ?
Answer 6: ""Friday the 13th"", ""Friday the 13th Part 2"", ""Friday the 13th Part III"" etc.
Topic: Jason Voorhees (Films.)

Question 7: Who directed the second movie ?
Answer 7: Steve Miner
Topic: Friday the 13th Part 2 (Introduction)

"
3MVY4USGB6TMKG420YOFGERLJ5CSIH_3R5LWXWHR0EGK6K64KUZUAVXJ7MGXL,9,"Question 1: call me by your name what is it about
Answer 1: It is about the relationship that grows between Elio and Oliver after Oliver comes to live with Elio's family in Italy for academic purposes.
Topic: Call Me by Your Name (film) (Plot.)

Question 2: Is it a movie ?
Answer 2: Yes, based on a book of the same name.
Topic: Call Me by Your Name (film) (Introduction)

Question 3: Who is the author of the book ?
Answer 3: André Aciman
Topic: Call Me by Your Name (film) (Introduction)

Question 4: When was this book written ? 
Answer 4: 2007
Topic: Call Me by Your Name (novel) (Introduction)

Question 5: What education qualification the author holds ?
Answer 5: He holds a B.A. degree in English and Comparative Literature from Lehman College, and an M.A. and Ph.D. in Comparative Literature from Harvard University.
Topic: André Aciman (Early life and education.)

"
3AXFSPQOYQ49BMJMCW9GLGN681PFJU_3E6L1VR4XWSXNR4FSDFRCCI1MV56FF,17,"Question 1: what year did the mayflower land on plymouth bay
Answer 1: December 16, 1620
Topic: Plymouth Colony (Landings at Provincetown and Plymouth.)

Question 2: Where was this colony located?
Answer 2: Plymouth, Massachusetts
Topic: Plymouth Colony (Introduction)

Question 3: Which is the ship they traveled to this place in?
Answer 3: ""Mayflower"" 
Topic: Plymouth Colony (Landings at Provincetown and Plymouth.)

Question 4: Is there a society bearing the same name as the ship?
Answer 4: Yes, The General Society of Mayflower Descendants, or The Mayflower Society
Topic: Plymouth Colony (The Mayflower Society.)

Question 5: What was the language spoken by the people who came on the ship?
Answer 5: UNANSWERABLE
Topic: 

Question 6: Was the place mentioned earlier associated with any war?
Answer 6: Yes, Revolutionary War
Topic: Plymouth, Massachusetts (Revolutionary War.)

Question 7: What sort of public transportation is found here?
Answer 7: Several transportation facilities available such as buses, railways, airports, ferry, etc
Topic: Plymouth, Massachusetts (Bus.)

Question 8: Are there other cities closely similar to this one?
Answer 8: Yes, it  has shared a twin-city status with Devon in United Kingdom and Shichigahama, Miyagi Prefecture in Japan
Topic: Plymouth, Massachusetts (Twin and sister cities.)

Question 9: Has the last mentioned prefecture experienced any natural disaster?
Answer 9: Yes, earthquake and tsunami
Topic: Miyagi Prefecture (2011 Tōhoku earthquake and tsunami.)

"
3WRBLBQ2HWLVBPUTWLC55UV7QPF0GK_3XEDXEGFY810DBQCMCXK3MN0X6W0KN,25,"Question 1: Describe the Petropavlovsk-class battleship
Answer 1: An upper belt of armor was necessary and the weight required was gained by shortening the waterline armor belt, which left the ships' ends protected only by the sloping armor deck. Other changes included the replacement of the barbettes with turrets of the same type as used in the battleship and the substitution of QF guns for the original guns. This last change saved enough weight to permit four more six-inch guns to be added
Topic: Petropavlovsk-class battleship (Background and description.)

Question 2: What weapons does it carry?
Answer 2: Four 40-caliber 12-inch guns mounted in twin-gun turrets fore
Topic: Petropavlovsk-class battleship (Armament.)

Question 3: Do you know who built it?
Answer 3: The director of the Naval Ministry, Vice Admiral 
Topic: Petropavlovsk-class battleship (Background and description.)

Question 4: Since when has it been in service?
Answer 4: 10 May 1900
Topic: Petropavlovsk-class battleship (Service.)

Question 5: Which navy uses this ship?
Answer 5: Imperial Russian Navy
Topic: Petropavlovsk-class battleship (Introduction)

Question 6: Does this navy have submarines?
Answer 6: Yes. Som and Forelle
Topic: Imperial Russian Navy (Russian submarines.)

Question 7: What is Som and Forelle?
Answer 7: They were submarines used by Imperial Russian Navy
Topic: Imperial Russian Navy (Russian submarines.)

Question 8: Which wars has this navy fought in?
Answer 8: Russo-Japanese War
Topic: Imperial Russian Navy (Introduction)

Question 9: When was it?
Answer 9: 1904-1905
Topic: Russo-Japanese War (Introduction)

Question 10: Do you know who won?
Answer 10: Japan
Topic: Russo-Japanese War (Treaty of Portsmouth.)

Question 11: Can you name any battle fought by the Russian navy?
Answer 11: Crimean War
Topic: Imperial Russian Navy (Crimean War and aftermath.)

Question 12: Who fought in this?
Answer 12: Russia fought alliance made up of the Ottoman Empire, the United Kingdom, Sardinia and France
Topic: Crimean War (Introduction)

Question 13: What is the capital of the last country?
Answer 13: Paris
Topic: France (Introduction)

"
3DTJ4WT8BDL75NOUZ7SWRSQWF1ZEZE_39HYCOOPKOR2EABBONRID8C20LGMDC,17,"Question 1: who was involved in the ww1 christmas truce
Answer 1: British and German troops
Topic: Christmas truce (Christmas 1914.)

Question 2: What is the entity about?
Answer 2: It was a series of widespread unofficial ceasefires along the Western Front of the First World War around Christmas 1914.
Topic: Christmas truce (Introduction)

Question 3: What happened during the christmas of 1914?
Answer 3: The two sides sang Christmas carols and by shouted Christmas greetings to each other.
Topic: Christmas truce (Christmas 1914.)

Question 4: Were there any truces that happened later?
Answer 4: After 1914, sporadic attempts were made at seasonal truces; a German unit attempted to leave their trenches under a flag of truce on Easter Sunday 1915 but were warned off by the British opposite them.
Topic: Christmas truce (Later truces.)

Question 5: What can you tell me about the aforesaid song?
Answer 5: It is a carol on the theme of Christmas, traditionally sung at Christmas itself or during the surrounding Christmas holiday season.
Topic: Christmas carol (Introduction)

Question 6: When did it come into being?
Answer 6: The first known Christmas hymns may be traced to 4th-century Rome.
Topic: Christmas carol (History.)

Question 7: Can you name any carols?
Answer 7: ""Joy to the World"" and ""Silent Night"".
Topic: Christmas carol (Church and liturgical use.)

Question 8: Are these songs used for dancing?
Answer 8: In any case the dancing seems to have been abandoned quite early. 
Topic: Christmas carol (Carols for dancing.)

Question 9: Can you name any singers who sang this?
Answer 9: ""Silent Night"" has been recorded by many singers across many music genres. The version sung by Bing Crosby in 1935 is the fourth best-selling single of all-time.
Topic: Silent Night (Introduction)

"
3I6NF2WGJL9U6WGUTRIHMPRY766G5J_3D1UCPY6HLMCZ2N8WAI0FFCG5R2835,15,"Question 1: Who is John Turner?
Answer 1: Canadian politician and lawyer 
Topic: John Turner (Introduction)

Question 2: What was his political position?
Answer 2: Served as 17th prime minister of Canada, the cabinet of Prime Minister, and contested the 1984 Liberal leadership.
Topic: John Turner (Introduction)

Question 3: When did he become the Prime Minister?
Answer 3: June 30, 1984.
Topic: John Turner (Prime minister (June–September 1984).)

Question 4: Who did he work under in the cabinet of Prime Ministers?
Answer 4: Pierre Trudeau 
Topic: John Turner (Introduction)

Question 5: Was Trudeau bilingual?
Answer 5: He implemented the majority of recommendations of Pearson's Royal Commission on Bilingualism and Biculturalism.
Topic: Pierre Trudeau (Bilingualism and multiculturalism.)

Question 6: What did his plan of action after he retired?
Answer 6: Joined Heenan Blaikie as counsel and settled in the Maison Cormier.
Topic: Pierre Trudeau (Retirement.)

Question 7: Is any of his family member into politics?
Answer 7: No
Topic: Pierre Trudeau (Early life.)

Question 8: When was the law firm that he worked in founded?
Answer 8: 1973
Topic: Heenan Blaikie (Introduction)

"
