conv_id,turn_id,text
39O6Z4JLX23Z23A1TFTLUBY7653VXK_3ZURAPD288T2G53IM73AHGRKDX11FD,31,"Question 1: who did simba's voice in the lion king
Answer 1: Matthew Broderick 
Topic: Simba (Voice.)

Question 2: Which movie is it a part of?
Answer 2: ""The Lion King"" franchise
Topic: Simba (Introduction)

Question 3: Who created this character?
Answer 3: Irene Mecchi, Jonathan Roberts and Linda Woolverton
Topic: Simba (Introduction)

Question 4: What is its personality like?
Answer 4: Simba's short hair follows from the extreme heat of the lion's native climate, as does the thickness of the skin depicted on each paw, allowing him to swiftly navigate the grasslands.
Topic: Simba (Personality and design.)

Question 5: How is it related to parks and resorts?
Answer 5: Live versions of Simba appear in the ""Lion King"" musical and in the parades and shows at the Walt Disney Parks and Resorts.
Topic: Simba (Walt Disney Parks and Resorts.)

Question 6: Who produced the movie mentioned earlier?
Answer 6: Walt Disney Feature Animation
Topic: The Lion King (Introduction)

Question 7: What is this movie about?
Answer 7: It tells the story of Simba, a young lion who is to succeed his father, Mufasa, as King of the Pride Lands
Topic: The Lion King (Introduction)

Question 8: What controversy did it get into?
Answer 8: Protests were raised against one scene where it appears as if the word ""SEX"" might have been embedded and it was asserted as a subliminal message intended to promote sexual promiscuity
Topic: The Lion King (Other controversies.)

Question 9: Is there any sequel?
Answer 9: Yes
Topic: The Lion King (Sequels and spin-offs.)

Question 10: Who are some of the other characters in this movie?
Answer 10: Simba, Mufasa, Scar, Timon and Pumbaa, Nala and his shaman, Rafiki.
Topic: The Lion King (Introduction)

Question 11: Which animals resemble the fourth pair?
Answer 11: Meerkat and warthog 
Topic: Timon and Pumbaa (Introduction)

Question 12: What does the former eats?
Answer 12: Beetles and lepidopterans
Topic: Meerkat (Diet.)

Question 13: Where can you find them?
Answer 13: Southern Africa
Topic: Meerkat (Introduction)

Question 14: Is it under any threat?
Answer 14: There are no significant threats except low rainfall
Topic: Meerkat (Threats and conservation.)

Question 15: What is its behaviour like?
Answer 15: They are a cooperatively breeding species; the dominant 'breeders' in a pack produce offspring, and the nonbreeding, 'helpers' provide altruistic care for the pups.
Topic: Meerkat (Ecology and behaviour.)

Question 16: In which other movie has this pair been a part of?
Answer 16: ""Aladdin and the King of Thieves""
Topic: Timon and Pumbaa (Other appearances.)

"
3T6SSHJU0KNKEBH4QZ1EWA8JR7TIIG_30OITAWPCVGR7FDHGNDGJ58184RH93,17,"Question 1: why mumbai is called financial capital of india
Answer 1: It generates 6.16% of the total GDP
Topic: Mumbai (Economy.)

Question 2: What can you tell about the people of this place?
Answer 2: A resident of Mumbai is called ""Mumbaikar"" in Marathi, in which the suffix ""kar"" means a ""resident of""
Topic: Mumbai (People from Mumbai.)

Question 3: Was it ever ruled by someone?
Answer 3: Yes. Portuguese and British
Topic: Mumbai (Portuguese and British rule.)

Question 4: Can you mention one of the feature of India after independence?
Answer 4: After India's independence, the territory of the Bombay Presidency retained by India was restructured into Bombay State
Topic: Mumbai (Independent India.)

Question 5: When did the above mentioned state came into existence?
Answer 5: 1947
Topic: Bombay State (History.)

Question 6: Was this state dissolved?
Answer 6: Yes. On 1 May 1960
Topic: Bombay State (Dissolution of Bombay state.)

Question 7: Why did it happen?
Answer 7: Due to protests of Samyukta Maharashtra Movement and Mahagujarat Movement
Topic: Bombay State (Dissolution of Bombay state.)

Question 8: Who was the chief minister during this period?
Answer 8: UNANSWERABLE
Topic: 

Question 9: What transportations can you find at the city we talked about?
Answer 9: Mumbai Suburban Railway, Monorail, Metro, Brihanmumbai Electric Supply and Transport (BEST) buses, black-and-yellow meter taxis, auto rickshaws and ferries
Topic: Mumbai (Public transport.)

"
3WJGKMRWWNMCTXFI6B4HUAUBMMWDCG_3J9UN9O9K8552RKU4RX827NNIHW0JO,17,"Question 1: When was Battle of Rennell Island fought?
Answer 1: 29–30 January 1943
Topic: Battle of Rennell Island (Introduction)

Question 2: Between whom was it fought?
Answer 2: United States Navy and the Imperial Japanese Navy
Topic: Battle of Rennell Island (Introduction)

Question 3: Where did the battle take place?
Answer 3: In the South Pacific between Rennell Island and Guadalcanal in the southern Solomon Islands
Topic: Battle of Rennell Island (Introduction)

Question 4: Where is the former island located?
Answer 4: In the Solomon Islands
Topic: Rennell Island (Introduction)

Question 5: Did this place experience any earthquake?
Answer 5: Yes. On 2 April 2007 and on 6 February 2013
Topic: Solomon Islands (Earthquakes.)

Question 6: Where did it take place?
Answer 6: First earthquake northwest of the island's capital, Honiara and south-east of the capital of Western Province, Gizo and second in the Santa Cruz Islands
Topic: Solomon Islands (Earthquakes.)

Question 7: Was this place ever colonized?
Answer 7: Yes. By Germany and Britain
Topic: Solomon Islands (Establishment of colonial rule.)

Question 8: Did the former experience a republican era anytime before?
Answer 8: UNANSWERABLE
Topic: 

Question 9: Is there any lake located in the former island?
Answer 9: Yes. Lake Tegano
Topic: Rennell Island (Lake Tegano.)

"
3JUDR1D0EB4TKORLE4LVIWSOT372QM_3X878VYTJJV3F0YI60RW2O5IXHK7FD,17,"Question 1: Is ""HMS Nairana"" a battleship?
Answer 1: It was a passenger ferry that was requisitioned by the Royal Navy (RN) as a seaplane carrier.
Topic: HMS Nairana (1917) (Introduction)

Question 2: Where is the Navy based?
Answer 2: United Kingdom
Topic: Royal Navy (Introduction)

Question 3: How many aircraft carriers does it have?
Answer 3: UNANSWERABLE
Topic: 

Question 4: Which ethnic groups reside in the UK?
Answer 4: Welsh, the Celts, Romans, Anglo-Saxons, Norse and the Normans.
Topic: United Kingdom (Ethnic groups.)

Question 5: Where did the latter get its name?
Answer 5: The first recorded use of the name was by Hecataeus of Miletus, the Greek geographer.
Topic: Celts (Names and terminology.)

Question 6: Who is Hecataeus?
Answer 6:  Son of Hegesander, he was an early Greek historian and geographer.
Topic: Hecataeus of Miletus (Introduction)

Question 7: What are some of his notable works?
Answer 7:  ""Journey round the Earth"" or ""World Survey""and ""Genealogiai"".
Topic: Hecataeus of Miletus (Works.)

Question 8: What is the latter about?
Answer 8: UNANSWERABLE
Topic: 

Question 9: When was HMS Nairana requisitioned by the navy?
Answer 9: 1917
Topic: HMS Nairana (1917) (Introduction)

"
33Q5P9PUSPSS8P4G3GM114QTUJ1ZC9_378G7J1SJL43BSJPOK8PSOWEYTAWE9,33,"Question 1: who played the girl in the fifth element
Answer 1: Milla Jovovich
Topic: The Fifth Element (Introduction)

Question 2: What is the genre of this film?
Answer 2: French science fiction action film
Topic: The Fifth Element (Introduction)

Question 3: When was it released?
Answer 3: 1997
Topic: The Fifth Element (Introduction)

Question 4: Who directed it?
Answer 4: Luc Besson
Topic: The Fifth Element (Introduction)

Question 5: Which type of effects were used in this film?
Answer 5: Pyrotechnical effects, creature' effects and visual effects
Topic: The Fifth Element (Effects.)

Question 6: Where is the above mentioned director from?
Answer 6: Paris
Topic: Luc Besson (Early life.)

Question 7: What are some of his other notable films?
Answer 7: Le Grand Bleu, Arthur series, Arthur and the Invisibles etc
Topic: Luc Besson (Work.)

Question 8: Was there any allegations over him?
Answer 8: Yes,  he was accused of rape by actress Sand Van Roy and other actresses who wished to remain anonymous.
Topic: Luc Besson (Rape allegations.)

Question 9: With reference to the film mentioned above, who composed the music for it?
Answer 9: Éric Serra
Topic: The Fifth Element (Soundtrack.)

Question 10: How much did the film make?
Answer 10: It grossed over $263 million.
Topic: The Fifth Element (Box office.)

Question 11: Who are the main cast?
Answer 11: Bruce Willis, Gary Oldman and Milla Jovovich
Topic: The Fifth Element (Introduction)

Question 12: Who is the third one?
Answer 12: She is an American actress, model, and musician.
Topic: Milla Jovovich (Introduction)

Question 13: Can you give some details about her music career?
Answer 13: She had begun working on a music album as early as 1988, when she was signed by SBK Records after the company heard a demo she recorded.
Topic: Milla Jovovich (Music.)

Question 14: How did she get international success?
Answer 14: She starred in the horror-action film ""Resident Evil"" which became commercially successful.
Topic: Milla Jovovich (International success (2002–2009).)

Question 15: What is this film about?
Answer 15: It is a Japanese horror media franchise.
Topic: Resident Evil (Introduction)

Question 16: Is there any game related to this film?
Answer 16: Yes, a video game by the same name.
Topic: Resident Evil (Introduction)

Question 17: Which are some other movies of the above mentioned actress?
Answer 17: The Night Train to Kathmandu, Two Moon Junction, Return to the Blue Lagoon etc
Topic: Milla Jovovich (Introduction)

"
3QD8LUVX4X4I49VMNOB8QD48TSI5XQ_3MGHRFQY2LV897ZVVERYSWFQEQ10Y6,15,"Question 1: who wrote the music for a goofy movie
Answer 1: Carter Burwell
Topic: A Goofy Movie (Music.)

Question 2: What is the movie about?
Answer 2: It revolves around the father-son relationship of Goofy and his son Max as Goofy takes Max on a fishing trip out of fear that Max is drifting away from him, unintentionally interfering with Max's social life, particularly his relationship with Roxanne, his high school crush.
Topic: A Goofy Movie (Introduction)

Question 3: How can you describe the main character?
Answer 3: Funny, tall, anthropomorphic dog cartoon. He is  clumsy and dim-witted. and sometimes intuitive and clever, albeit in his own unique, eccentric way.
Topic: Goofy (Introduction)

Question 4: When was the movie released?
Answer 4: April 7, 1995 
Topic: A Goofy Movie (Introduction)

Question 5: Did Donald play any roles on this movie?
Answer 5: Yes - Donald Duck made a cameo appearance
Topic: Donald Duck (Post-war.)

Question 6: Has he ever played the main role in any movies?
Answer 6: Yes - Don Donald
Topic: Donald Duck (Introduction)

Question 7: What was that movie about?
Answer 7: Donald Duck attempting to woo a female Mexican duck named Donna.
Topic: Don Donald (Introduction)

Question 8: Who made the songs for the former movie?
Answer 8: Tevin Campbell, Mitchell Musso
Topic: A Goofy Movie (Music.)

"
A1R1QUG59K8HRC_A1E890V43HZ1KH_Fourteenth_Amendment_to_the_United_States_Constitution,11,"Question 1: what are the main points of the 14th amendment
Answer 1: The amendment's first section includes several clauses: the Citizenship Clause, Privileges or Immunities Clause, Due Process Clause, and Equal Protection Clause. 
Topic: Fourteenth Amendment to the United States Constitution (Introduction)

Question 2: When was it accepted?
Answer 2: UNANSWERABLE
Topic: 

Question 3: Was there a clause about citizenship?
Answer 3: The Citizenship Clause is the first sentence of the Fourteenth Amendment to the United States Constitution, which was adopted on July 9, 1868
Topic: Citizenship Clause (Introduction)

Question 4: Who is the author of this clause?
Answer 4: UNANSWERABLE
Topic: 

Question 5: How did it affect the natives?
Answer 5: Native American tribes represented independent political powers with no allegiance to the United States, and that their peoples were under a special jurisdiction of the United States. It held that a Native person born a citizen of a recognized tribal nation was not born an American citizen and did not become one simply by voluntarily leaving his tribe and settling among whites.
Topic: Citizenship Clause (Birthright citizenship.)

Question 6: Did the amendment have an influence on any court cases? 
Answer 6: Yes. The Fifteenth Amendment which was repealed by the Supreme Court in later decisions. 
Topic: Fourteenth Amendment to the United States Constitution (Influence on voting rights.)

"
3YKP7CX6G2LQEA646LYNZ0RC1YAB7T_3MDWE879UH8USTUXLIW7DWIIWOYB95,19,"Question 1: who negotiated the purchase of the area south of gila river
Answer 1: UNANSWERABLE
Topic: 

Question 2: What do you mean by this purchase?
Answer 2: It is a region of present-day southern Arizona and southwestern New Mexico.
Topic: Gadsden Purchase (Introduction)

Question 3: Is there any person after whom this area is named?
Answer 3: James Gadsden
Topic: Gadsden Purchase (Introduction)

Question 4: Who was this person?
Answer 4: An American diplomat, soldier and businessman.
Topic: James Gadsden (Introduction)

Question 5: Why is the above place related to him?
Answer 5: The first draft was signed on December 30, 1853, by him.
Topic: Gadsden Purchase (Introduction)

Question 6: For what was this draft signed?
Answer 6: For the purchase included lands south of the Gila River and west of the Rio Grande.
Topic: Gadsden Purchase (Introduction)

Question 7: Where is this mentioned river located?
Answer 7:  United States
Topic: Gila River (Introduction)

Question 8: Which dam is built over it?
Answer 8: Coolidge Dam
Topic: Gila River (Dams and diversions.)

Question 9: Is the river used for any recreational purpose?
Answer 9: It is navigable during spring snowmelt and after summer and autumn storms.
Topic: Gila River (Recreation.)

Question 10: Regarding the purchase place; is there any railroad constructed over there?
Answer 10: Yes, South Carolina Railroad.
Topic: Gadsden Purchase (Railroad development.)

"
37VHPF5VZHG0C2JRP3T18IGABXR8C1_3LOJFQ4BP2SUCVR6YOLFIT7JRXXKDW,15,"Question 1: What is Falstaff?
Answer 1: A comic opera
Topic: Falstaff (opera) (Introduction)

Question 2: When did such type of opera start?
Answer 2: UNANSWERABLE
Topic: 

Question 3: Who composed it?
Answer 3: Giuseppe Verdi
Topic: Falstaff (opera) (Introduction)

Question 4: When did he compose it?
Answer 4: The first act was completed by March 1890
Topic: Falstaff (opera) (Composition.)

Question 5: Where is he from?
Answer 5: Busseto Italy
Topic: Giuseppe Verdi (Introduction)

Question 6: What kind of a personality did he have?
Answer 6: John Rosselli described him as the autocratic rentier-cum-estate owner, part-time composer and seemingly full-time grumbler and reactionary critic of the later years
Topic: Giuseppe Verdi (Personality.)

Question 7: Are there any memorials erected in memory of him?
Answer 7: Yes. His hometown of Busseto displays Luigi Secchi's statue of a seated Verdi in 1913, next to the Teatro Verdi built in his honour in the 1850s
Topic: Giuseppe Verdi (Memorials and cultural portrayals.)

Question 8: When did the premiere of the opera take place?
Answer 8: 9 February 1893
Topic: Falstaff (opera) (Premieres.)

"
32CXT5U14G99ANKTGH7OIQFV175U86_3EFNPKWBMSU7T4276TY822JD5WA30L,5,"Question 1: who wrote the song what makes you beautiful by one direction
Answer 1: Savan Kotecha and producer Rami Yacoub
Topic: What Makes You Beautiful (Introduction)

Question 2: Who is the latter?
Answer 2: She is a Swedish-Palestinian record producer and songwriter and former member of the songwriting/production houses Cheiron Studios and Maratone.
Topic: Rami Yacoub (Introduction)

Question 3: In which album was the above song released in?
Answer 3:  ""Up All Night""
Topic: What Makes You Beautiful (Introduction)

"
374UMBUHN5VWMDVHXOXJFGPC9QOCTL_35A1YQPVFEMLEE6RO2B7N3HT6SMI52,13,"Question 1: who was almost cast in star trek tos
Answer 1: UNANSWERABLE
Topic: 

Question 2: The Trouble with Tribbles is it a film or series?
Answer 2: It is the  fifteenth episode of the of the American science fiction television series """".
Topic: The Trouble with Tribbles (Introduction)

Question 3:  Fifteenth episode of which series?
Answer 3: ""Star Trek"" episode
Topic: Joseph Pevney (Biography.)

Question 4: Who created this series?
Answer 4: Gene Roddenberry.
Topic: Star Trek (Introduction)

Question 5: Who is the aforementioned person?
Answer 5: An American television screenwriter, producer and creator
Topic: Gene Roddenberry (Introduction)

Question 6: Which production company produced the previously mentioned series?
Answer 6: Desilu Productions
Topic: Star Trek (The ""Original Series"" era (1965–1969).)

Question 7: The episode mentioned in the beginning was written by?
Answer 7: David Gerrold
Topic: The Trouble with Tribbles (Introduction)

"
3GITHABACYRLTIYV3ZM1U4AY7872N0_3TC2K6WK9G80QBBRXXXIC7K3ID882I,7,"Question 1: what is the plot of the jungle book by rudyard kipling
Answer 1: The story is about a boy or ""man-cub"" Mowgli, who is raised in the jungle by wolves.
Topic: The Jungle Book (Introduction)

Question 2: Who has done the interpretations in this book?
Answer 2: UNANSWERABLE
Topic: 

Question 3: Name some other books by this author?
Answer 3: Kim, The Man Who Would Be King etc
Topic: Rudyard Kipling (Introduction)

Question 4: Who are the the other characters of this book?
Answer 4: Shere Khan the tiger and Baloo the bear,  Rikki-Tikki-Tavi etc
Topic: The Jungle Book (Introduction)

"
