conv_id,turn_id,text
31MBOZ6PBT4VR93AJS25DN2GV4ECLT_3FJ2RVH264JNSPAZX2A9W12ZJJK29D,9,"Question 1: What is Juno?
Answer 1: American coming-of-age comedy-drama film
Topic: Juno (film) (Introduction)

Question 2: Who is the producer of this film?
Answer 2: Mason Novick
Topic: Juno (film) (Development.)

Question 3: When was the film released?
Answer 3: 2007 
Topic: Juno (film) (Introduction)

Question 4: What is the theme of the film?
Answer 4: Pro-life theme
Topic: Juno (film) (Themes.)

Question 5: Who are the characters in this film?
Answer 5: Juno MacGuff, Paulie Bleeker
Topic: Juno (film) (Plot.)

"
3UL5XDRDNCPSP8UEFGZGAENF3T9583_3W1K7D6QSBN9YKCAPGQ6QKKBCY1ZB2,17,"Question 1: who has been the only lok sabha speaker to have become the president of india
Answer 1: Neelam Sanjiva Reddy.
Topic: Neelam Sanjiva Reddy (Introduction)

Question 2: Was he associated with the Indian freedom movement?
Answer 2: Yes, he joined the Indian struggle for independence.
Topic: Neelam Sanjiva Reddy (Role in the Indian independence movement.)

Question 3: Was he ever imprisoned?
Answer 3: Yes, during the Quit India Movement.
Topic: Neelam Sanjiva Reddy (Role in the Indian independence movement.)

Question 4: Whom did he succeed as the President?
Answer 4: President Zakir Hussain.
Topic: Neelam Sanjiva Reddy (Presidential election of 1969.)

Question 5: When was the above mentioned Movement launched?
Answer 5: 8 August 1942
Topic: Quit India Movement (Introduction)

Question 6: Which political development led to this?
Answer 6: UNANSWERABLE
Topic: 

Question 7: Can you name some of the leaders of this Movement?
Answer 7: Mahatma Gandhi is one of the leaders. 
Topic: Quit India Movement (Introduction)

Question 8: Where was he born?
Answer 8: Gujarat, western India.
Topic: Mahatma Gandhi (Introduction)

Question 9: What was his profession as he began his career?
Answer 9: He began his career as a clerk in the state administration.
Topic: Mahatma Gandhi (Early life and background.)

"
3ABAOCJ4R8AW3JFGT9X2D7J1JX7MQD_3T8DUCXY0NCUOFOEL4NSDQO435Z9TF,19,"Question 1: having all units in atomic standards is more useful. explain
Answer 1: UNANSWERABLE
Topic: 

Question 2: Is there a body or organization that controls it?
Answer 2: Yes - General Conference on Weights and Measures (CGPM)
Topic: International System of Units (Controlling body.)

Question 3: When was this established?
Answer 3: 20 May 1875
Topic: General Conference on Weights and Measures (Establishment.)

Question 4: Which are the states that are members of this conference?
Answer 4: Argentina,  Australia, Austria to name a few..
Topic: General Conference on Weights and Measures (Member States.)

Question 5: Who hosts or conducts this conference?
Answer 5: General Conference on Weights and Measures (CGPM), CGPM meetings are chaired by the Président de l'Académie des Sciences de Paris.
Topic: General Conference on Weights and Measures (Membership criteria.)

Question 6: What is the objective of this academy mentioned here?
Answer 6: To encourage and protect the spirit of French scientific research.
Topic: French Academy of Sciences (Introduction)

Question 7: Where is this academy located?
Answer 7: Institut de France, Paris, France
Topic: Institut de France (Introduction)

Question 8: Who is the monarch that ruled over the French city mentioned here?
Answer 8: Louis VII of France, Philip II of France
Topic: Paris (Middle Ages to Louis XIV.)

Question 9: Has this city been attacked by terrorists at any point?
Answer 9: Yes - Between July and October 1995, a series of bombings carried out by the Armed Islamic Group of Algeria caused 8 deaths and more than 200 injuries; On 7 January 2015, two French Muslim extremists attacked the Paris headquarters of ""Charlie Hebdo"" and killed thirteen people
Topic: Paris (Terrorist attacks.)

Question 10: What are some famous tourist attractions in this city?
Answer 10: Louvre, Musée d'Orsay, Musée Picasso, Cathedral of Notre Dame de Paris 
Topic: Paris (Introduction)

"
3UEBBGULPFUIP2UGOVDUSIWHO5XUFQ_3AC6MFV69KOJPXFWP802CVN962PZHI,29,"Question 1: why is the peregrine falcon the fastest bird
Answer 1: Due to its characteristic hunting stoop (high-speed dive)
Topic: Peregrine falcon (Introduction)

Question 2: How fast is it?
Answer 2: UNANSWERABLE
Topic: 

Question 3: What is its scientific name?
Answer 3: Falco peregrinus
Topic: Peregrine falcon (Introduction)

Question 4: What is its conservation status?
Answer 4: Their population has bounced back in most parts of the world and the species is no longer at risk even in Canada where it was identified as endangered in 1978
Topic: Peregrine falcon (Current status.)

Question 5: Where is it mostly found?
Answer 5: Nearly everywhere on Earth, except extreme polar regions, very high mountains, and most tropical rainforests
Topic: Peregrine falcon (Introduction)

Question 6: What kind of diet do they follow?
Answer 6: Medium-sized birds such as pigeons and doves, waterfowl, songbirds, and waders
Topic: Peregrine falcon (Feeding.)

Question 7: What can you tell me about its breeding?
Answer 7: it is sexually mature at one to three years of age, but in larger populations they breed after two to three years of age
Topic: Peregrine falcon (Reproduction.)

Question 8: Can you describe its structure ?
Answer 8: The back and the long pointed wings of the adult are usually bluish black to slate grey with indistinct darker barring, the wingtips are black
Topic: Peregrine falcon (Description.)

Question 9: Does it have any cultural significance?
Answer 9: Yes. The Ancient Egyptian solar deity Ra was often represented as a man with the head of a Peregrine Falcon adorned with the solar disk
Topic: Peregrine falcon (Cultural significance.)

Question 10: Earlier you mentioned that they were at risk on the basis of their population. Was there any reason for it?
Answer 10: The use of organochlorine pesticides, especially DDT
Topic: Peregrine falcon (Decline due to pesticides.)

Question 11: What is its full form?
Answer 11:  Dichlorodiphenyltrichloroethane
Topic: DDT (Introduction)

Question 12: When was it initially prepared?
Answer 12: 1874
Topic: DDT (Introduction)

Question 13: By whom?
Answer 13: Othmar Zeidler
Topic: DDT (Introduction)

Question 14: Is it harmful to the environment?
Answer 14: Yes. It is a persistent organic pollutant that is readily adsorbed to soils and sediments, which can act both as sinks and as long-term sources of exposure affecting organisms
Topic: DDT (Environmental impact.)

Question 15: How is it associated with human health?
Answer 15: It is an endocrine disruptor and is considered likely to be a human carcinogen
Topic: DDT (Human health.)

"
3HFWPF5AK9P7UDMJFVHSC8PW1VFS3Y_3ZQA3IO31BXWMIGBLAM04A0Y6MZ1OJ,25,"Question 1: who plays the part of snake on days of our lives
Answer 1: Henry Albert Azaria 
Topic: Hank Azaria (Introduction)

Question 2: Who is he?
Answer 2: He  is an American actor, voice actor, comedian, and producer. He is known for voicing a variety of characters in the animated sitcom ""The Simpsons""
Topic: Hank Azaria (Introduction)

Question 3: When was he born?
Answer 3:  April 25, 1964
Topic: Hank Azaria (Early life.)

Question 4: Where?
Answer 4: Queens borough of New York City
Topic: Hank Azaria (Early life.)

Question 5: Has he acted in any films?
Answer 5: Yes, ""Cool Blue"" 
Topic: Hank Azaria (Film work.)

Question 6: What was this film about?
Answer 6:  An aspiring painter named Dustin Pennett is on a search for love, sex, and inspiration when he meets a woman named Christiane  at an art gallery.
Topic: Cool Blue (Plot.)

Question 7: What role did he play in it?
Answer 7: UNANSWERABLE
Topic: 

Question 8: What is it's genre?
Answer 8:  American romantic comedy film
Topic: Cool Blue (Introduction)

Question 9: Who directed it?
Answer 9: Mark Mullin
Topic: Cool Blue (Introduction)

Question 10: Which all characters are there in the sitcom mentioned?
Answer 10: Homer, Marge, Bart, Lisa, and Maggie simpsons
Topic: The Simpsons (Introduction)

Question 11: What are the characteristics of the first one?
Answer 11: Homer embodies many American working class stereotypes: he is obese, immature, outspoken, altruistic, aggressive, balding, lazy, ignorant, unprofessional, and addicted to beer, junk food and watching television.
Topic: Homer Simpson (Introduction)

Question 12: Who created it?
Answer 12: Matt Groening
Topic: Homer Simpson (Introduction)

Question 13: Who voiced it in the sitcom?
Answer 13: Dan Castellaneta
Topic: Homer Simpson (Introduction)

"
3R16PJFTS3XUOQSFA0D9VRQSXQTK42_335HHSX8CDBGMWA0XQB5L346IMIDH4,27,"Question 1: where did the term bat out of hell come from
Answer 1: Steinman registered ""Bat Out of Hell"" as a trademark in 1995, and sought to prevent Meat Loaf from using the title.
Topic: Bat Out of Hell (Cover.)

Question 2: What is Bat Out of Hell?
Answer 2: It  is the debut studio album by American rock singer Meat Loaf and composer Jim Steinman.
Topic: Bat Out of Hell (Introduction)

Question 3: Who is this singer mentioned here?
Answer 3:  Michael Lee Aday, better known as Meat Loaf, is an American singer and actor. He is noted for his powerful, wide-ranging voice and theatrical live shows.
Topic: Meat Loaf (Introduction)

Question 4: Where was he born?
Answer 4: America
Topic: Meat Loaf (Introduction)

Question 5: How did he begin his musical career?
Answer 5: In Los Angeles, Aday formed his first band, Meat Loaf Soul, after a nickname coined by his football coach because of his weight. He was immediately offered three recording contracts, all of which he turned down. Meat Loaf Soul's first gig was in Huntington Beach in 1968 at the Cave.
Topic: Meat Loaf (Early career.)

Question 6: What are his famous songs?
Answer 6: ""I'd Do Anything for Love""
Topic: Meat Loaf (Introduction)

Question 7: Who wrote this song?
Answer 7: Jim Steinman
Topic: I'd Do Anything for Love (But I Won't Do That) (Introduction)

Question 8: What was this person's private life like?
Answer 8: Steinman was born in New York City. His parents were named Louis and Eleanor. He has Jewish ancestry.
Topic: Jim Steinman (Personal life.)

Question 9: How did he start off with music?
Answer 9: From musical theater.
Topic: Jim Steinman (Introduction)

Question 10: How was his career in the 90s?
Answer 10: With Andrew Eldritch, Steinman co-wrote and co-produced the track ""More"" for the album ""Vision Thing"" (1990) by the group the Sisters of Mercy.
Topic: Jim Steinman (1990s.)

Question 11: Where did the former mentioned writer receive his education from?
Answer 11:  Eldritch studied French and German literature at the University of Oxford before moving to Leeds around 1978 to study Mandarin Chinese at the University of Leeds;
Topic: Andrew Eldritch (Early life and education.)

Question 12: When did this former mentioned university establish?
Answer 12: The University of Oxford has no known foundation date. Teaching at Oxford existed in some form as early as 1096, but it is unclear when a university came into being.
Topic: University of Oxford (Founding.)

Question 13: What does the college do for adventure?
Answer 13: UNANSWERABLE
Topic: 

Question 14: What is its contribution in terms of educating women?
Answer 14: The university passed a statute in 1875 allowing examinations for women at roughly undergraduate level.
Topic: University of Oxford (Women's education.)

"
3L60IFZKF3OXYCF2JMUVCOJ4AHGHHS_3EKTG13IZU9LCMZ314P6WLK78KOMLD,13,"Question 1: who fought in the battle of vimy ridge
Answer 1: The main combatants were the four divisions of the Canadian Corps in the First Army, against three divisions of the German 6th Army.
Topic: Battle of Vimy Ridge (Introduction)

Question 2: When did this battle take place ?
Answer 2: It took place from 9 to 12 April 1917.
Topic: Battle of Vimy Ridge (Introduction)

Question 3: Who won the battle ?
Answer 3: Canadian Corps.
Topic: Battle of Vimy Ridge (Introduction)

Question 4: Where there any underground operations ?
Answer 4: Underground warfare had been conducted on the Vimy sector.
Topic: Battle of Vimy Ridge (Underground operations.)

Question 5: What was the aftermath effects of the war ?
Answer 5: The corps suffered 10,602 casualties: 3,598 killed and 7,004 wounded. The German 6th Army suffered an unknown number of casualties with approximately 4,000 men becoming prisoners of war.
Topic: Battle of Vimy Ridge (Aftermath.)

Question 6: Is there any memorial conducted in its honour ?
Answer 6: Yes, ""The Canadian National Vimy Memorial"".
Topic: Battle of Vimy Ridge (Vimy Memorial.)

Question 7: Anything specific reference to the German defenses during this war ?
Answer 7: Their defensive scheme was to maintain a front line defence of sufficient strength to defend against an initial assault and move operational reserves forward, before the enemy could consolidate their gains or overrun remaining positions. As a result, their defence at Vimy Ridge relied largely on machine guns, which acted as force multipliers for the defending infantry.
Topic: Battle of Vimy Ridge (German defences.)

"
3XABXM4AJ1BHIUDCZ8NJ8PI6YFW8QY_3D17ECOUOE170TNP2C28G72NAHC316,9,"Question 1: where was the wizards of waverly place filmed
Answer 1: UNANSWERABLE
Topic: 

Question 2: Is it a TV ahow?
Answer 2: Yes. American fantasy teen sitcom
Topic: Wizards of Waverly Place (Introduction)

Question 3: What is the meaning of the above mentioned sitcom?
Answer 3: UNANSWERABLE
Topic: 

Question 4: When did such a sitcom start to broadcast?
Answer 4: 1954
Topic: Teen sitcom (1940s–1980s.)

Question 5: Name a few channels or broadcasters that air such a sitcom?
Answer 5: CBS, ABC
Topic: Teen sitcom (1940s–1980s.)

"
3BO3NEOQM0NIKKI8JY2OVEXFXW0IA0_3OKP4QVBP234OTCDTA2LA2KZIJ8GA6,15,"Question 1: who plays catwoman in the new justice league
Answer 1: UNANSWERABLE
Topic: 

Question 2: Who directed the film justice league?
Answer 2: Zack Snyder
Topic: Justice League (film) (Introduction)

Question 3: Who were the characters in the film?
Answer 3: Batman, Wonder Woman, The Flash, Aquaman, Cyborg , Steppenwolf, etc.
Topic: Justice League (film) (Introduction)

Question 4: Which production house featured this film?
Answer 4: Warner Bros. Pictures
Topic: Justice League (film) (Introduction)

Question 5: Who played the fourth character in the film?
Answer 5: Jason Momoa
Topic: Justice League (film) (Introduction)

Question 6: Who composed the music for the film?
Answer 6: Hans Zimmer
Topic: Justice League (film) (Music.)

Question 7: Who was the founder of the above mentioned  production house?
Answer 7: Harry Warner, Albert Warner, Sam Warner, and Jack L. Warner
Topic: Warner Bros. Pictures (Introduction)

Question 8: And when was it founded?
Answer 8: 1923 
Topic: Warner Bros. Pictures (Introduction)

"
3GONHBMNHV45HBG7G5GF40V5O7YZM4_3R6RZGK0XFIO280BYBFNDP5G966VYQ,7,"Question 1: who is bill murray character in lost in translation based on
Answer 1: Bob Harris.
Topic: Lost in Translation (film) (Introduction)

Question 2: When was the above mentioned film released?
Answer 2: 2003.
Topic: Lost in Translation (film) (Introduction)

Question 3: And who is it's director?
Answer 3: Sofia Coppola.
Topic: Lost in Translation (film) (Introduction)

Question 4: Name a few cast members of the above mentioned film.
Answer 4: Scarlett Johansson. Giovanni Ribisi, Anna Faris to name a few.
Topic: Lost in Translation (film) (Introduction)

"
3TZ0XG8CBUQBQVWQI6CXMUSHOCO892_3VEI3XUCZR320NRTY4EUZ1N1J8UPRQ,3,"Question 1: who has played fiyero in wicked on broadway
Answer 1: Norbert Leo Butz
Topic: Wicked (musical) (Original Broadway production.)

Question 2: Who composed the lyrics for this musical?
Answer 2: Stephen Schwartz
Topic: Wicked (musical) (Introduction)

"
