conv_id,turn_id,text
351S7I5UG92LZEW3AKSTTLWF99ANJ5_3BKZLF990Z5WX04UCCLD7268RO6QYP,17,"Question 1: who sang backup vocals on do the bartman from the simpsons
Answer 1: Michael Jackson and Dan Castellaneta
Topic: Do the Bartman

Question 2: Who is the video choreographer for its music video?
Answer 2: Michael Chambers.
Topic: Do the Bartman

Question 3: How is he referred to in pop culture?
Answer 3: Boogaloo Shrimp Chambers is referenced in the 1999 single ""Summer Girls"", by the pop group LFO
Topic: Michael Chambers

Question 4: How did he start his career?
Answer 4: His early stints in professional dancing were through television commercials, followed by an appearance in the music video for Lionel Richie's ""All Night Long"".
Topic: Michael Chambers

Question 5: Describe the critical response received by ""Do the Bartman""?
Answer 5: The ""Long Beach Press-Telegram""'s Patricia Smith called ""Do the Bartman"" a ""surprisingly funky tune."" Monika Bartyzel of Cinematical, however, thought the song was a ""cheesy number.""
Topic: Do the Bartman

Question 6: Does the song belong to any series?
Answer 6: ""Do the Bartman"" is a song from the 1990 album ""The Simpsons Sing the Blues"", featuring the voice cast of the American television cartoon ""The Simpsons""
Topic: Do the Bartman

Question 7: Who is the voice actor for Bart in the cartoon?
Answer 7: Nancy Cartwright 
Topic: Do the Bartman

Question 8: What other characters did she voice?
Answer 8: Nelson Muntz, Ralph Wiggum, Todd Flanders, Kearney, Database, and Maggie 
Topic: Nancy Cartwright

Question 9: Mention a few idioms from the aforementioned cartoon?
Answer 9: The most famous catchphrase is Homer's annoyed grunt: ""D'oh!""
Topic: The Simpsons

"
3J5XXLQDHMHNM53N9QMXNV930W3V3U_35A1YQPVFEMLEE6RO2B7N3HT6QYI5A,9,"Question 1: in the modern classification system birds are in a separate
Answer 1: UNANSWERABLE
Topic: 

Question 2: What is this term mean?
Answer 2: It means the conception, naming, and classification of groups of organisms.
Topic: Taxonomy (biology)

Question 3: Who is the founder of this system?
Answer 3: Swedish botanist Carl Linnaeus.
Topic: Taxonomy (biology)

Question 4: Who is the aforementioned person?
Answer 4: He was a Swedish botanist, zoologist, and physician who formalised binomial nomenclature, the modern system of naming organisms. He is known as the ""father of modern taxonomy"".
Topic: Carl Linnaeus

Question 5: What is this nomenclature mentioned above?
Answer 5: Binomial nomenclature (""two-term naming system""), also called nomenclature (""two-name naming system"") or binary nomenclature, is a formal system of naming species of living things by giving each a name composed of two parts, both of which use Latin grammatical forms, although they can be based on words from other languages.
Topic: Binomial nomenclature

"
3XDJY5RK6XYVFVDPZROOLCMBGMN4U7_3X878VYTJJV3F0YI60RW2O5IX1Y7FV,9,"Question 1: what happened to rory and amy in doctor who
Answer 1: Amy allows herself to be touched by the Weeping Angel in the hope of being with Rory. Her name then appears along with Rory's on the gravestone.
Topic: The Angels Take Manhattan

Question 2: Who are the other characters in it?
Answer 2: The Doctor, River Song, Weeping Angels
Topic: The Angels Take Manhattan

Question 3: Is it a film or drama series?
Answer 3: It is the fifth episode of the seventh series of the revived British science fiction television series ""Doctor Who""
Topic: The Angels Take Manhattan

Question 4: Who played the first mentioned character in it?
Answer 4: Matt Smith
Topic: The Angels Take Manhattan

Question 5: How many episodes did it have?
Answer 5: 14
Topic: Doctor Who (series 7)

"
39O6Z4JLX23Z23A1TFTLUBY77SMXVG_3QREJ3J4333QMYZ0GSCQH8S3KL5KLV,9,"Question 1: who received the bharat ratna award in 2017
Answer 1: UNANSWERABLE
Topic: 

Question 2: What is Bharat Ratna?
Answer 2: The highest civilian award of the Republic of India.
Topic: Bharat Ratna

Question 3: When was it introduced?
Answer 3:  2 January 1954
Topic: Bharat Ratna

Question 4: Has it ever been criticised?
Answer 4:  The decision was criticised for awarding Ramachandran before independence activist B. R. Ambedkar and Vallabhbhai Patel, who were bestowed the honour in 1990 and 1991, respectively.
Topic: Bharat Ratna

Question 5: Who was the second person?
Answer 5: He was an Indian jurist, economist, politician and social reformer.
Topic: B. R. Ambedkar

"
3MIVREZQVH41DVFD8XKMYURXTKSKQ5_3AJA9FLWSC4DGBZGUEOG9F86UEUIFY,5,"Question 1: lord of the rings what does the ring represent
Answer 1: Ring of Power
Topic: One Ring

Question 2: What is its purpose?
Answer 2: It was forged by the Dark Lord Sauron during the Second Age to gain dominion over the free peoples of Middle-earth.
Topic: One Ring

Question 3: Where is this place located?
Answer 3: It is the fictional setting, describing the human-inhabited world, that is, the central continent of the Earth.
Topic: Middle-earth

"
3H781YYV6TOBJBFVTF3E54PFU2FETU_378G7J1SJL43BSJPOK8PSOWEYWXEWK,23,"Question 1: why would a roman put a little clay foot by a statue at a temple
Answer 1: UNANSWERABLE
Topic: 

Question 2: When were ""Egyptian Temples"" built?
Answer 2: Late fourth millennium BC
Topic: Egyptian temple

Question 3: How are they designed?
Answer 3:  Egyptian temple designs emphasized order, symmetry, and monumentality and combined geometric shapes with stylized organic motifs. Cavetto cornices at the tops of walls, for instance, were made to imitate rows of palm fronds placed atop archaic walls, and the batter of exterior walls, while partly meant to ensure stability, was also a holdover from archaic building methods.
Topic: Egyptian temple

Question 4: What are some of the daily customs followed in it?
Answer 4: The daily rituals in most temples included two sequences of offering rites: one to clean and dress the god for the day, and one to present it with a meal.
Topic: Egyptian temple

Question 5: Can you name some of the gods worshipped?
Answer 5: Min
Topic: Egyptian temple

Question 6: Did they also worship animals?
Answer 6: Yes, the Apis, a sacred bull worshipped as a manifestation of the Memphite god Ptah, and the falcon at Edfu who represented the falcon god Horus.
Topic: Egyptian temple

Question 7: What were the feasts celebrated here?
Answer 7:  Opet Festival is an important ceremony during the New Kingdom, the image of Amun from Karnak visited the form of Amun worshipped at Luxor Temple, and both acted to reaffirm the king's divine rule. 
Topic: Egyptian temple

Question 8: What was the origin of the ""Memphite god"" mentioned above?
Answer 8: Ptah is an Egyptian creator god who existed before all other things and, by his will, ""thought"" the world into existence. 
Topic: Ptah

Question 9: How is it depicted?
Answer 9: Ptah is generally represented in the guise of a man with green skin, contained in a shroud sticking to the skin, wearing the divine beard, and holding a sceptre combining three powerful symbols of ancient Egyptian religion
Topic: Ptah

Question 10: When is the above mentioned festival celebrated?
Answer 10: It was an annual Ancient Egyptian Festival celebrated in Thebes (Luxor), especially in the New Kingdom and later periods, during the second month of the season of Akhet, the flooding of the Nile.
Topic: Opet Festival

Question 11: Why is it an important festival?
Answer 11: These celebrations of the divinity of the gods provided assurance to a historically suspicious society, allowing them to live their lives without fear of divine intervention.  The Opet Festival also reinforced the fertility of the harvest
Topic: Opet Festival

Question 12: Who constructed the temples mentioned above?
Answer 12: Egyptian rulers
Topic: Egyptian temple

"
3DZKABX20NIYNEF4XW4B0W0IMT0CVE_3RWB1RTQEO0J6RSVU8F7SIFHAEE8PJ,11,"Question 1: Who was Olivier Messiaen?
Answer 1: He was a French composer, organist, and ornithologist
Topic: Olivier Messiaen

Question 2: What instrument does the second type of person play?
Answer 2:  Organ
Topic: Organist

Question 3: What type of instrument is that?
Answer 3: It is a keyboard instrument of one or more pipe divisions
Topic: Organ (music)

Question 4: Which are the modern versions of this type?
Answer 4: Hammond organ a type of electronic organ.
Topic: Organ (music)

Question 5: What are the features of the first one?
Answer 5: The sound is generated by creating an electric current from rotating a metal tonewheel near an electromagnetic pickup, and then strengthening the signal with an amplifier to drive a speaker cabinet.
Topic: Hammond organ

Question 6: What were the early uses of the tonewheel?
Answer 6: It is used as a beat frequency oscillator in early radio receivers to make continuous wave radiotelegraphy (Morse code) signals audible.
Topic: Tonewheel

"
35O6H0UNLSMH9PQX6KW7Z4WTJ3UJ5Q_3KLL7H3EGD72GDAMOBBZRPADJZSVH4,15,"Question 1: where does publishing clearing house get their money
Answer 1: It uses to promote its magazine subscriptions, the majority of the company's revenue now comes from merchandise.
Topic: Publishers Clearing House

Question 2: What is this mentioned house all about?
Answer 2: A direct marketing company that markets merchandise and magazine subscriptions with sweepstakes and prize-based games.
Topic: Publishers Clearing House

Question 3: When was this company established?
Answer 3: 1953
Topic: Publishers Clearing House

Question 4: Who established it?
Answer 4: Harold Mertz
Topic: Publishers Clearing House

Question 5: What are some of the company's products?
Answer 5: Sells merchandise, magazine subscriptions and operates several prize-based websites. While best known for the sweepstakes and Prize Patrol it uses to promote its magazine subscriptions, the majority of the company's revenue now comes from merchandise.
Topic: Publishers Clearing House

Question 6: Is there any specific merchandise or magazine that they sold?
Answer 6: UNANSWERABLE
Topic: 

Question 7: Who is their spokesperson?
Answer 7: Marie Osmond
Topic: Publishers Clearing House

Question 8: What is her profession?
Answer 8: Singer, actress, author, philanthropist
Topic: Marie Osmond

"
37VE3DA4YUNN7ZCGJUKZQDG6GGJHB9_3LN50BUKPVHRXPWGTKHYDPE2E17PL9,7,"Question 1: where does the devil wears prada take place
Answer 1: New York and Paris
Topic: The Devil Wears Prada (film)

Question 2: When was this movie released?
Answer 2: June 30, 2006
Topic: The Devil Wears Prada (film)

Question 3: What is the plot ?
Answer 3: A young woman Andrea is hired as a personal assistant to Miranda Priestly -a powerful fashion magazine editor. The job becomes nightmarish as Andrea struggles to keep up with Miranda's  grueling schedule and demeaning demands.
Topic: The Devil Wears Prada (novel)

Question 4: Who directed the movie?
Answer 4: David Frankel 
Topic: The Devil Wears Prada (film)

"
3YD0MU1NC27LV01C07YR4P76J3O7A3_3SBNLSTU6UB2DHAU3CHCLA8BEZYDZ3,23,"Question 1: where was the first moon landing launched from
Answer 1: Kennedy Space Center
Topic: Apollo 11

Question 2: What was the name of the mission?
Answer 2: Apollo 11
Topic: Apollo 11

Question 3: Which operations were performed on the surface of the moon? 
Answer 3: They jettisoned ""Eagle"" before they performed the maneuvers that propelled ""Columbia"" out of the last of its 30 lunar orbits onto a trajectory back to Earth.
Topic: Apollo 11

Question 4: What is the surface geology of the said astronomical body like?
Answer 4: Its atmosphere and oceans were formed by volcanic activity and outgassing.
Topic: Earth

Question 5: How strong is its magnetic field compared to earth?
Answer 5: It has an external magnetic field of generally less than 0.2 nanoteslas, or less than one hundred thousandth that of Earth.
Topic: Moon

Question 6: And gravitational field?
Answer 6: UNANSWERABLE
Topic: 

Question 7: Does it have any impact craters?
Answer 7: Yes, which formed when asteroids and comets collided with the lunar surface.
Topic: Moon

Question 8: On which other planets are such craters found?
Answer 8: Mercury, Callisto, Ganymede
Topic: Impact crater

Question 9: Are there such craters on earth?
Answer 9: Yes
Topic: Impact crater

Question 10: Where are they located?
Answer 10: UNANSWERABLE
Topic: 

Question 11: How are they identified?
Answer 11: Non-explosive volcanic craters can usually be distinguished by their irregular shape and the association of volcanic flows and other volcanic materials.
Topic: Impact crater

Question 12: Who were the crew members for the mission discussed above?
Answer 12: Neil Armstrong, Buzz Aldrin and Michael Collins.
Topic: Apollo 11

"
3OYHVNTV5T4YSJ2XTKSI9PWXEKYOKR_374UMBUHN5VWMDVHXOXJFGPC8J6CTO,9,"Question 1: what are the 63 clauses of the magna carta
Answer 1: UNANSWERABLE
Topic: 

Question 2: When was it signed?
Answer 2: There were no signatures on the charter of 1215.
Topic: Magna Carta

Question 3: Who were the participants?
Answer 3: 27 ecclesiastical and secular magnates and 25 barons.
Topic: Magna Carta

Question 4: Who initiated it?
Answer 4: King John of England.
Topic: Magna Carta

Question 5: When was he born?
Answer 5: 24 December 1166.
Topic: John, King of England

"
3AJA9FLWSC4DGBZGUEOG9F86U6OIFC_3KQC8JMJGCYI4483415T8UIUR34H39,19,"Question 1: when was the idea of an atom first developed describe this theory
Answer 1: According to this idea, if one were to take a lump of matter and cut it into ever smaller pieces, one would eventually reach a point where the pieces could not be further cut into anything smaller.
Topic: Atomic theory

Question 2: Who talked about this theory for the first time?
Answer 2: John Dalton
Topic: Atomic theory

Question 3: Apart from this theory, what were his other contributions to science?
Answer 3: Colour blindness.
Topic: John Dalton

Question 4: What happens when someone has this condition?
Answer 4: It is the decreased ability to see color or differences in color. It can impair such tasks as selecting ripe fruit, choosing clothing, and reading traffic lights. People may also be uncomfortable in bright environments and have decreased visual acuity.
Topic: Color blindness

Question 5: How is it diagnosed?
Answer 5: ""The Ishihara Color Test""
Topic: Color blindness

Question 6: Who is named after?
Answer 6: Shinobu Ishihara
Topic: Ishihara test

Question 7: Where was he from?
Answer 7: Tokyo
Topic: Ishihara test

Question 8: How did the city derive its name?
Answer 8: UNANSWERABLE
Topic: 

Question 9: Can you name some of its major landmarks?
Answer 9: ""Tokyo Tower"" and ""Tokyo Skytree"" are two of them.
Topic: Tokyo

Question 10: What does the former primarily function as?
Answer 10: It functions as a radio and television broadcasting antenna support structure and is a tourist destination that houses several different attractions.
Topic: Tokyo Tower

"
3JVP4ZJHEU597G0OM9C8Q68N506I0P_34R3P23QIXE2JBQP9YN8XPGC6S6HWX,13,"Question 1: In which country/region did the Battle of Radzymin take place?
Answer 1: Poland
Topic: Battle of Radzymin (1920)

Question 2: Whom was it fought between?
Answer 2: Soviet Red Army and Polish Army
Topic: Battle of Radzymin (1920)

Question 3: Name a few people from the first group mentioned above who fought in this
Answer 3: Ieronim Uborevich and Leon Trotsky
Topic: Battle of Radzymin (1920)

Question 4: And from the second group?
Answer 4: General Józef Piłsudski and General Władysław Sikorski
Topic: Battle of Radzymin (1920)

Question 5: On which date did the battle end?
Answer 5: August 16, 1920
Topic: Battle of Radzymin (1920)

Question 6: Who won?
Answer 6: Polish army
Topic: Battle of Radzymin (1920)

Question 7: Tell me something more about the first warrior you mentioned who belonged to the army who won this battle.
Answer 7: He was a Polish statesman who served as the Chief of State and First Marshal of Poland 
Topic: Józef Piłsudski

"
334ZEL5JX6LWG2F5YT1K0BN7V83OSO_37VUR2VJ6AVVDTJ8V5D99A6HGU81CL,7,"Question 1: what year was the harry potter series set in
Answer 1: 1991 to 1998.
Topic: Harry Potter

Question 2: Is it a Novel ?
Answer 2: Yes, it is a series of seven fantasy novels.
Topic: Harry Potter

Question 3: Who wrote it ?
Answer 3: J. K. Rowling
Topic: Harry Potter

Question 4: Where was she born ?
Answer 4: Yate, Gloucestershire.
Topic: J. K. Rowling

"
3XJOUITW9Z4N4NLYXJ5RJJ1ETPDTQG_3J6BHNX0VE53Y7IJNIZIEYJD510KNF,9,"Question 1: What is referred as Leopard 2E?
Answer 1: The Leopardo 2E or Leopard 2A6E is a variant of the German Leopard 2 main battle tank, tailored to the requirements of the Spanish army,.
Topic: Leopard 2E

Question 2: Mention any one comparison of it with other tanks?
Answer 2: The Leopard 2A4 and Leopard 2E sport a much more powerful gun than the AMX-30 and M60 tanks.
Topic: Leopard 2E

Question 3: Do you know when was it constructed?
Answer 3: December 2003.
Topic: Leopard 2E

Question 4: And who is responsible for its construction?
Answer 4: Germany.
Topic: Leopard 2E

Question 5: The main German battle tank that you mentioned earlier, when was it built?
Answer 5: 1970s.
Topic: Leopard 2

"
3NRZ1LDP7WCB2EDK8L87L4P0TBJZP8_3GVPRXWRPH001IKACVQ4LNVPX4C7ID,21,"Question 1: is the amazing spider man part of the marvel cinematic universe
Answer 1: UNANSWERABLE
Topic: 

Question 2: What is this universe?
Answer 2: An American media franchise and shared universe centered on a series of superhero films
Topic: Marvel Cinematic Universe

Question 3: Who are the creators of this universe?
Answer 3: Marvel Studios
Topic: Marvel Cinematic Universe

Question 4: What are some fictional characters created by them?
Answer 4: Iron Man, X-Men and Spider-Man
Topic: Marvel Studios

Question 5: Do they have any theme parks in Hong Kong?
Answer 5: Yes, a new Marvel-themed area inspired by the MCU to Hong Kong Disneyland has been added 
Topic: Marvel Cinematic Universe

Question 6: What are some of the online platforms where the movies are distributed?
Answer 6: Netflix, Hulu
Topic: Marvel Cinematic Universe

Question 7: What is the former?
Answer 7: An American technology and media services provider and production company
Topic: Netflix

Question 8: Did any other company offer to acquire them?
Answer 8:  Blockbuster
Topic: Netflix

Question 9: What are the membership fees?
Answer 9: The HD subscription plan historically cost US$7.99
Topic: Netflix

Question 10: Has the company been accused of trying to avoid taxes?
Answer 10: According to a blog post by the Institute on Taxation and Economic Policy, Netflix reported its largest ever profit in the US for 2018, but paid nothing in federal or state tax.
Topic: Netflix

Question 11: When was the studio mentioned earlier founded?
Answer 11: August 1996
Topic: Marvel Studios

"
